CELL_ID,IntakeID,Year,Class,ClassOrder,Infection,InfectionType,x,y,PC_Urban,4_zones,PC_Natural,pdSTD,orderLCBD,InfectionLCBD,H-PLCBD,HHLCBD
170118,20070174,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.36800748,43.78997749,0.101799183,2,0.033324143,632.6257691,0.2055248,0.5218897,0.231619,0.18665939
170119,20100225,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.35481379,43.79274316,0.135483826,4,0.301482316,4082.409679,0.392234,0.34546764,0.3087282,0.37833928
170125,20113518,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.28825032,43.78327959,0.098622405,3,0.301482316,1357.166492,0.0918396,0.10161705,0.129218,0.09136582
170126,20073236,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.26835496,43.78760945,0.096928718,1,-0.412014231,313.57826,0.3104016,0.03102561,0.3304349,0.34363551
170127,20114590,2011,Avian,Pigeons and Doves,AMPV-1,Viral,-79.25520967,43.7825843,0.224530517,3,0.301482316,1905.831314,0.0918396,0.10161705,0.129218,0.09136582
170130,20113715,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.21709459,43.77977583,-0.03229736,1,0.301482316,249.255719,0.3104016,0.03102561,0.3304349,0.34363551
170132,20070787,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.19325671,43.78529787,-0.337633302,4,0.301482316,8363.545048,0.392234,0.34546764,0.3087282,0.37833928
170134,20114241,2011,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.16829889,43.78415893,0.053080496,1,0.301482316,278.3168292,0.3104016,0.03102561,0.3304349,0.34363551
170136,20083555,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.14932589,43.77674615,0.10858555,1,0.219764552,487.8572758,0.3104016,0.03102561,0.3304349,0.34363551
170137,20070163,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.13669731,43.77958151,0.038724466,2,-0.528284089,596.9919185,0.2055248,0.5218897,0.231619,0.18665939
170781,20102616,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.60017554,43.81703563,0.08244188,1,0.301482316,327.3995649,0.3104016,0.03102561,0.3304349,0.34363551
170784,20120859,2012,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.56763408,43.81319287,-0.090579451,1,0.301482316,265.8394554,0.3104016,0.03102561,0.3304349,0.34363551
170785,20074803,2007,Mammalian,Small Carnivores,Fleas,Ectoparasitic,-79.55180513,43.80798155,0.100566317,1,-0.087636686,291.4304205,0.3104016,0.03102561,0.3304349,0.34363551
170787,20083992,2008,Mammalian,Bats,Rabies,Viral,-79.52846465,43.81242193,-0.01077316,1,-0.337442899,0,0.3104016,0.03102561,0.3304349,0.34363551
170791,20072937,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47466634,43.80571299,-0.053087761,1,-0.199431781,458.1840518,0.3104016,0.03102561,0.3304349,0.34363551
170792,20090885,2009,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.47462679,43.80561411,0.145739904,2,0.126682674,589.6187233,0.2055248,0.5218897,0.231619,0.18665939
170794,20070313,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44831302,43.80352878,0.13245891,2,-0.167764413,586.934143,0.2055248,0.5218897,0.231619,0.18665939
170798,20080588,2008,Avian,Songbirds,West Nile Virus,Viral,-79.39626259,43.803337,0.014225448,1,0.301482316,415.7985004,0.3104016,0.03102561,0.3304349,0.34363551
170799,20071315,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.38299625,43.79700219,-0.021766393,1,0.301482316,442.5194381,0.3104016,0.03102561,0.3304349,0.34363551
170804,20070109,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.31575565,43.79675303,0.116809985,4,0.301482316,2801.188217,0.392234,0.34546764,0.3087282,0.37833928
170806,20104500,2010,Mammalian,Bats,Rabies,Viral,-79.29343702,43.79513627,0.160974149,3,0.301482316,1105.659501,0.0918396,0.10161705,0.129218,0.09136582
170807,20102466,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.28345141,43.79703944,0.128940007,1,0.301482316,361.4438047,0.3104016,0.03102561,0.3304349,0.34363551
170811,20070532,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.23881286,43.79380193,0.196278537,3,-0.039612893,1830.094654,0.0918396,0.10161705,0.129218,0.09136582
170813,20074407,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.21442944,43.79361479,0.247406726,2,-0.219293027,510.5273384,0.2055248,0.5218897,0.231619,0.18665939
170817,20100731,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.16067657,43.78532367,0.175034014,1,0.301482316,186.1365572,0.3104016,0.03102561,0.3304349,0.34363551
170818,20070568,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.14088399,43.7896904,0.120263264,1,0.301482316,273.0619082,0.3104016,0.03102561,0.3304349,0.34363551
171475,20082880,2008,Mammalian,Bats,Rabies,Viral,-79.44979801,43.81097227,0.106993588,4,-0.337442899,2107.544577,0.392234,0.34546764,0.3087282,0.37833928
171477,20072301,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.42444111,43.81611363,0.084397493,2,-0.4666505,756.4300351,0.2055248,0.5218897,0.231619,0.18665939
171483,20071489,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.36064253,43.81112831,0.217770261,4,0.301482316,2259.438776,0.392234,0.34546764,0.3087282,0.37833928
171485,20074105,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33607236,43.80390833,0.07872831,3,-0.248169298,1386.258149,0.0918396,0.10161705,0.129218,0.09136582
171486,20101169,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.32153273,43.80759989,0.122690674,2,0.301482316,514.0262724,0.2055248,0.5218897,0.231619,0.18665939
171489,20073704,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.27734584,43.80568079,0.168052408,1,-0.498127067,412.3361139,0.3104016,0.03102561,0.3304349,0.34363551
171490,20074483,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.26647267,43.80805587,0.121440645,4,0.206231345,2264.523944,0.392234,0.34546764,0.3087282,0.37833928
171494,20083457,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.21770281,43.79813841,0.191988632,3,-0.150784063,1327.653397,0.0918396,0.10161705,0.129218,0.09136582
171495,20072076,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.21057292,43.79969294,0.167827449,2,0.028152648,656.5374799,0.2055248,0.5218897,0.231619,0.18665939
171496,20073331,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.19983557,43.80196851,0.121830483,1,-0.07496222,261.1319341,0.3104016,0.03102561,0.3304349,0.34363551
171500,20072774,2007,Avian,Songbirds,Mites,Ectoparasitic,-79.14630459,43.79894587,0.464522715,3,0.301482316,1560.720273,0.0918396,0.10161705,0.129218,0.09136582
171502,20070760,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.11817098,43.80016339,-0.463648497,1,0.301482316,162.2620905,0.3104016,0.03102561,0.3304349,0.34363551
172144,20120214,2012,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.61774757,43.83248638,-0.219574829,1,0.301482316,449.5591998,0.3104016,0.03102561,0.3304349,0.34363551
172149,20073052,2007,Avian,Songbirds,Mites,Ectoparasitic,-79.55630814,43.82617603,0.045027515,3,0.301482316,1020.27625,0.0918396,0.10161705,0.129218,0.09136582
172150,20100159,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54533944,43.82587637,0.008512886,1,0.301482316,140.5565688,0.3104016,0.03102561,0.3304349,0.34363551
172151,20074415,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.53276852,43.83095262,-0.140059201,1,-0.374458637,252.8819983,0.3104016,0.03102561,0.3304349,0.34363551
172155,20075702,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.47847866,43.82405552,0.10001275,2,0.301482316,690.5791132,0.2055248,0.5218897,0.231619,0.18665939
172161,20120007,2012,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4011499,43.8186361,-0.006233676,2,0.301482316,859.0378129,0.2055248,0.5218897,0.231619,0.18665939
172164,20075246,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.37001661,43.82237002,0.030479634,2,-0.528284089,530.5077626,0.2055248,0.5218897,0.231619,0.18665939
172167,20071889,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33247072,43.81267935,0.159235157,4,0.301482316,3733.484916,0.392234,0.34546764,0.3087282,0.37833928
172168,20113407,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.32393676,43.81283064,0.151136383,3,0.301482316,1378.290443,0.0918396,0.10161705,0.129218,0.09136582
172170,20110034,2011,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.29219523,43.81457506,-0.065488954,2,0.301482316,947.2986389,0.2055248,0.5218897,0.231619,0.18665939
172175,20090657,2009,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.23717926,43.81427092,0.129576974,4,0.126983415,2516.936236,0.392234,0.34546764,0.3087282,0.37833928
172180,20070198,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.17084624,43.80829596,-0.123643662,3,-0.553485502,1664.785317,0.0918396,0.10161705,0.129218,0.09136582
172183,20070035,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.13223886,43.80790891,-0.040883593,1,-0.097596036,249.3674856,0.3104016,0.03102561,0.3304349,0.34363551
172819,20080067,2008,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.69710162,43.84664456,-0.743461117,1,-0.433859776,23.80427655,0.3104016,0.03102561,0.3304349,0.34363551
172835,20070449,2007,Mammalian,Bats,Rabies,Viral,-79.50817338,43.83647241,-0.025174004,1,0.207284644,463.6475555,0.3104016,0.03102561,0.3304349,0.34363551
172836,20100828,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.49152749,43.83764295,0.042295674,2,0.301482316,537.0240992,0.2055248,0.5218897,0.231619,0.18665939
172839,20093351,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45056256,43.83013975,0.01984391,1,-0.191852978,376.0536476,0.3104016,0.03102561,0.3304349,0.34363551
172840,20071396,2007,Avian,Waterfowl and Waders,Capillaria,Nematode,-79.43594835,43.83272301,0.113578319,1,0.301482316,431.9157827,0.3104016,0.03102561,0.3304349,0.34363551
172851,20104604,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.30707869,43.82363569,0.082007907,2,0.301482316,508.0186141,0.2055248,0.5218897,0.231619,0.18665939
172865,20070350,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.13666326,43.81779982,-0.008446674,1,-0.444045815,233.6108328,0.3104016,0.03102561,0.3304349,0.34363551
172866,20120025,2012,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.11304702,43.81346686,0.20206682,1,0.170561281,233.4554193,0.3104016,0.03102561,0.3304349,0.34363551
172867,20070386,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.10300105,43.81501301,0.084292718,2,-0.28389361,528.155274,0.2055248,0.5218897,0.231619,0.18665939
172869,20073241,2007,Mammalian,Bats,Rabies,Viral,-79.08046844,43.81323701,-0.713151923,1,0.207284644,346.0746551,0.3104016,0.03102561,0.3304349,0.34363551
173477,20075733,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.99997818,43.86668339,-0.49220687,1,0.301482316,0.048884201,0.3104016,0.03102561,0.3304349,0.34363551
173501,20114660,2011,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.69484538,43.84964416,-0.484790571,1,0.301482316,106.1877273,0.3104016,0.03102561,0.3304349,0.34363551
173512,20123360,2012,Avian,Seabirds and Shorebirds,Circovirus,Viral,-79.56052352,43.84480768,-0.520564441,1,0.301482316,335.6142309,0.3104016,0.03102561,0.3304349,0.34363551
173513,20070838,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.55400394,43.84551244,-0.178233529,2,-0.396642222,573.6515297,0.2055248,0.5218897,0.231619,0.18665939
173514,20074888,2007,Avian,Pigeons and Doves,Avian Pox,Viral,-79.53661821,43.84941539,-0.098495113,1,-0.010730922,379.0911598,0.3104016,0.03102561,0.3304349,0.34363551
173516,20114707,2011,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.51962458,43.84880583,0.067744565,1,0.301482316,277.6439766,0.3104016,0.03102561,0.3304349,0.34363551
173519,20070557,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48306063,43.84269077,-0.200384391,2,0.301482316,515.9134283,0.2055248,0.5218897,0.231619,0.18665939
173523,20103156,2010,Avian,Pigeons and Doves,Circovirus,Viral,-79.42970013,43.83560312,0.16118076,2,-0.065200696,653.8115498,0.2055248,0.5218897,0.231619,0.18665939
173525,20090017,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.40506899,43.83475168,0.171771291,2,-0.1494347,502.0033761,0.2055248,0.5218897,0.231619,0.18665939
173529,20070018,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.35498433,43.83821044,-0.072525187,1,-0.199431781,178.7657429,0.3104016,0.03102561,0.3304349,0.34363551
173533,20103963,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.30120559,43.82960308,0.088128874,2,0.301482316,628.6957548,0.2055248,0.5218897,0.231619,0.18665939
173534,20104577,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.28966657,43.8366439,0.175708187,1,0.301482316,303.6324112,0.3104016,0.03102561,0.3304349,0.34363551
173542,20080187,2008,Avian,Waterfowl and Waders,Lice,Ectoparasitic,-79.18883751,43.82519004,-0.708500943,1,0.301482316,47.46872237,0.3104016,0.03102561,0.3304349,0.34363551
173543,20082926,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.17919668,43.82739698,-0.546801956,1,0.151091886,0,0.3104016,0.03102561,0.3304349,0.34363551
173552,20070351,2007,Avian,Waterfowl and Waders,Lice,Ectoparasitic,-79.07412826,43.82343365,-0.292742088,1,-0.544955985,260.2165625,0.3104016,0.03102561,0.3304349,0.34363551
173553,20072640,2007,Avian,Seabirds and Shorebirds,Capillaria,Nematode,-79.06006255,43.81574911,-0.258377094,1,0.301482316,0,0.3104016,0.03102561,0.3304349,0.34363551
174198,20074020,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.51234162,43.85493918,0.139111366,1,0.301482316,343.5836578,0.3104016,0.03102561,0.3304349,0.34363551
174199,20110296,2011,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.50496613,43.85524659,-0.224461819,1,0.301482316,234.0350244,0.3104016,0.03102561,0.3304349,0.34363551
174202,20072148,2007,Mammalian,Small Carnivores,Fleas,Ectoparasitic,-79.46023162,43.85491933,-0.228248565,1,-0.378571803,365.3723101,0.3104016,0.03102561,0.3304349,0.34363551
174204,20070061,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4329007,43.85296391,0.113797746,1,-0.389824697,437.1511393,0.3104016,0.03102561,0.3304349,0.34363551
174207,20073985,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.40809943,43.84495449,0.116610119,1,0.301482316,416.3906994,0.3104016,0.03102561,0.3304349,0.34363551
174209,20073368,2007,Avian,Falcons and Hawks,Lice,Ectoparasitic,-79.38238044,43.84445068,0.101657981,1,-0.015498867,156.3587357,0.3104016,0.03102561,0.3304349,0.34363551
174228,20075468,2007,Avian,Falcons and Hawks,Lice,Ectoparasitic,-79.13880977,43.83624043,-0.547016662,1,-0.163217489,245.7028037,0.3104016,0.03102561,0.3304349,0.34363551
174231,20075294,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.0986953,43.82873043,0.087953629,2,-0.282689816,574.5800462,0.2055248,0.5218897,0.231619,0.18665939
174232,20070819,2007,Mammalian,Small Carnivores,Sacrpotic Mites,Ecoparasitic,-79.0895473,43.83044718,0.173566278,2,-0.338267074,502.173945,0.2055248,0.5218897,0.231619,0.18665939
174234,20100354,2010,Avian,Waterfowl and Waders,Mites,Ectoparasitic,-79.06769878,43.83312268,-0.154605928,1,0.301482316,49.56932865,0.3104016,0.03102561,0.3304349,0.34363551
174238,20075375,2007,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.01254412,43.82155457,0.228554883,3,0.301482316,1142.591852,0.0918396,0.10161705,0.129218,0.09136582
174862,20082530,2008,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.73064005,43.8742241,0.154607673,1,-0.05233695,294.1013244,0.3104016,0.03102561,0.3304349,0.34363551
174876,20120073,2012,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.56477927,43.86306557,-0.298913423,1,0.301482316,142.7787848,0.3104016,0.03102561,0.3304349,0.34363551
174882,20100181,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48743617,43.86119338,-0.765768426,1,0.301482316,295.5306788,0.3104016,0.03102561,0.3304349,0.34363551
174888,20122666,2012,Mammalian,Small Rodents and Moles,Trichonomiasis,Protozoan,-79.41101649,43.85789585,0.125294409,1,0.019663294,409.8496371,0.3104016,0.03102561,0.3304349,0.34363551
174894,20075117,2007,Avian,Falcons and Hawks,Coccidia,Protozoan,-79.33700803,43.85611106,-0.025868769,3,-0.361370732,1022.536155,0.0918396,0.10161705,0.129218,0.09136582
174911,20070165,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.12506818,43.84019723,-0.338227554,1,0.301482316,330.7489311,0.3104016,0.03102561,0.3304349,0.34363551
174912,20075682,2007,Avian,Falcons and Hawks,Hyppoboscid Flies,Fungal,-79.1146704,43.84120226,-0.134953513,1,-0.497870661,417.9480024,0.3104016,0.03102561,0.3304349,0.34363551
174913,20070008,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.10220959,43.84391802,0.009203065,1,-0.06119662,321.3692362,0.3104016,0.03102561,0.3304349,0.34363551
174914,20075457,2007,Avian,Songbirds,Avian Pox,Viral,-79.08674832,43.83842552,0.102873578,2,-0.09277386,535.9556564,0.2055248,0.5218897,0.231619,0.18665939
174915,20070732,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.0816812,43.83921934,0.116134862,4,-0.389824697,3976.001863,0.392234,0.34546764,0.3087282,0.37833928
174920,20075424,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.01451109,43.83099383,0.09484379,3,-0.048921787,1628.503706,0.0918396,0.10161705,0.129218,0.09136582
175551,20114653,2011,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.64778405,43.88145641,-1.042646995,1,0.301482316,0,0.3104016,0.03102561,0.3304349,0.34363551
175559,20122424,2012,Mammalian,Bats,Rabies,Viral,-79.55423139,43.87118258,-0.995155403,1,0.301482316,4.527723575,0.3104016,0.03102561,0.3304349,0.34363551
175560,20120112,2012,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54104428,43.86841748,-0.585368152,1,0.301482316,289.7781548,0.3104016,0.03102561,0.3304349,0.34363551
175566,20070423,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.46267999,43.86592732,-0.074158249,1,-0.199431781,336.303588,0.3104016,0.03102561,0.3304349,0.34363551
175568,20070687,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.43721151,43.87125125,0.098906081,3,-0.013030442,1214.887258,0.0918396,0.10161705,0.129218,0.09136582
175572,20070158,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.38682292,43.86240906,-0.173315525,1,0.101120343,179.0908493,0.3104016,0.03102561,0.3304349,0.34363551
175575,20073963,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.3478759,43.8595332,0.062864727,1,-0.398146027,377.009144,0.3104016,0.03102561,0.3304349,0.34363551
175579,20083593,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30372476,43.86276662,0.110722705,1,0.090134829,418.6396801,0.3104016,0.03102561,0.3304349,0.34363551
175596,20073514,2007,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.09489056,43.8456038,-0.212354661,2,0.301482316,824.1116936,0.2055248,0.5218897,0.231619,0.18665939
175597,20070068,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.07402204,43.84789132,-0.175582868,2,-0.396642222,609.2032539,0.2055248,0.5218897,0.231619,0.18665939
175601,20070973,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.03319035,43.8407035,-0.009240112,1,-0.444045815,385.4980892,0.3104016,0.03102561,0.3304349,0.34363551
175603,20093394,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.00607373,43.84682884,-0.24516919,2,0.301482316,672.4082218,0.2055248,0.5218897,0.231619,0.18665939
176252,20073891,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41548422,43.87602232,0.122715322,2,0.301482316,722.1808812,0.2055248,0.5218897,0.231619,0.18665939
176256,20123642,2012,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.3626788,43.86796047,0.030926407,2,0.301482316,618.1987105,0.2055248,0.5218897,0.231619,0.18665939
176267,20075451,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.23143906,43.86382478,-0.636538917,1,-0.128507488,54.21078526,0.3104016,0.03102561,0.3304349,0.34363551
176280,20103208,2010,Avian,Songbirds,West Nile Virus,Viral,-79.06638187,43.85651242,-0.195862121,1,0.301482316,444.5079055,0.3104016,0.03102561,0.3304349,0.34363551
176281,20080149,2008,Mammalian,Lagomorphs,Fleas,Ectoparasitic,-79.05532106,43.85453492,0.051263042,1,0.224645631,428.3111572,0.3104016,0.03102561,0.3304349,0.34363551
176284,20074890,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.02036274,43.85086523,0.078601786,2,-0.294556078,921.607306,0.2055248,0.5218897,0.231619,0.18665939
176884,20100126,2010,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-80.02809388,43.91924517,-0.978662514,1,0.301482316,0,0.3104016,0.03102561,0.3304349,0.34363551
176929,20082194,2008,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.46729865,43.8841777,-0.282010244,1,0.301482316,236.0705408,0.3104016,0.03102561,0.3304349,0.34363551
176931,20070522,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44296,43.88859611,0.102072129,2,-0.271084142,501.5764739,0.2055248,0.5218897,0.231619,0.18665939
176932,20120185,2012,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.44025615,43.88286211,-0.017647786,2,0.301482316,595.8944935,0.2055248,0.5218897,0.231619,0.18665939
176937,20070528,2007,Avian,Falcons and Hawks,West Nile Virus,Viral,-79.36722227,43.88591303,2.93E-05,2,-0.578957899,679.98197,0.2055248,0.5218897,0.231619,0.18665939
176942,20070505,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.31425634,43.87944776,0.01288781,1,0.301482316,377.8070771,0.3104016,0.03102561,0.3304349,0.34363551
176946,20072400,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.25977397,43.873878,0.125171148,2,0.105966855,712.4308263,0.2055248,0.5218897,0.231619,0.18665939
176960,20074789,2007,Mammalian,Small Rodents and Moles,Mites,Ecoparasitic,-79.09291232,43.86525422,-0.450567518,1,-0.161390106,497.4995822,0.3104016,0.03102561,0.3304349,0.34363551
176965,20070465,2007,Mammalian,Bats,Mites,Ecoparasitic,-79.02053785,43.86236347,-0.025623252,2,0.10570193,697.1372479,0.2055248,0.5218897,0.231619,0.18665939
176966,20073377,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.01606293,43.86348498,-0.158570333,1,-0.087194356,494.364735,0.3104016,0.03102561,0.3304349,0.34363551
